MONAT,WOCHENTAG,PLZ,PRODUKT_GRUPPE,ANZAHL
01/09/2021,FR,9313,SEM,2
01/09/2021,MI,9313,PRI,256
01/09/2021,MI,9313,SEM,1
01/09/2021,MI,9313,ECO,166
01/09/2021,MO,9313,PRI,105
01/09/2021,MO,9313,SEM,1
01/09/2021,MO,9313,ECO,104
01/09/2021,SA,9313,PRI,42
01/09/2021,SA,9313,SEM,5
01/09/2021,SA,9313,ECO,4
01/09/2021,DI,9314,ECO,37
01/09/2021,DI,9314,SEM,3
01/09/2021,DI,9314,PRI,113
01/09/2021,DO,9314,ECO,57
01/09/2021,DO,9314,SEM,1
01/09/2021,DO,9314,PRI,138
01/09/2021,FR,9314,SEM,3
01/09/2021,FR,9314,ECO,44
01/09/2021,FR,9314,PRI,99
01/09/2021,MI,9314,ECO,85
01/09/2021,MI,9314,SEM,2
01/09/2021,MI,9314,PRI,146
01/09/2021,MO,9314,ECO,49
01/09/2021,MO,9314,PRI,57
01/09/2021,MO,9314,SEM,1
01/09/2021,SA,9314,SEM,3
01/09/2021,SA,9314,PRI,14
01/09/2021,SA,9314,ECO,5
01/09/2021,DI,9315,PRI,399
01/09/2021,DI,9315,ECO,157
01/09/2021,DI,9315,SEM,1
01/09/2021,DO,9315,SEM,3
01/09/2021,DO,9315,ECO,275
01/09/2021,DO,9315,PRI,401
01/09/2021,FR,9315,ECO,175
01/09/2021,FR,9315,SEM,16
01/09/2021,FR,9315,PRI,301
01/09/2021,MI,9315,SEM,1
01/09/2021,MI,9315,ECO,299
01/09/2021,MI,9315,PRI,481
01/09/2021,MO,9315,ECO,156
01/09/2021,MO,9315,PRI,178
01/09/2021,SA,9315,ECO,8
01/09/2021,SA,9315,PRI,72
01/09/2021,SA,9315,SEM,5
01/09/2021,DI,9320,ECO,1188
01/09/2021,DI,9320,SEM,33
01/09/2021,DI,9320,PRI,3071
01/09/2021,DO,9320,ECO,1688
01/09/2021,DO,9320,PRI,3426
01/09/2021,DO,9320,SEM,38
01/09/2021,FR,9320,ECO,1307
01/09/2021,FR,9320,PRI,2582
01/09/2021,FR,9320,SEM,42
01/09/2021,MI,9320,PRI,3911
01/09/2021,MI,9320,ECO,1851
01/09/2021,MI,9320,SEM,43
01/09/2021,MO,9320,SEM,8
01/09/2021,MO,9320,ECO,1206
01/09/2021,MO,9320,PRI,1545
01/09/2021,SA,9320,SEM,67
01/09/2021,SA,9320,ECO,80
01/09/2021,SA,9320,PRI,733
01/09/2021,SO,9320,ECO,3
01/09/2021,SO,9320,PRI,4
01/09/2021,DI,9322,PRI,404
01/09/2021,DI,9322,SEM,3
01/09/2021,DI,9322,ECO,197
01/09/2021,DO,9322,PRI,444
01/09/2021,DO,9322,SEM,6
01/09/2021,DO,9322,ECO,256
01/09/2021,FR,9322,ECO,194
01/09/2021,FR,9322,PRI,300
01/09/2021,FR,9322,SEM,2
01/09/2021,MI,9322,PRI,512
01/09/2021,MI,9322,ECO,294
01/09/2021,MI,9322,SEM,4
01/09/2021,MO,9322,ECO,174
01/09/2021,MO,9322,SEM,1
01/09/2021,MO,9322,PRI,179
01/09/2021,SA,9322,SEM,4
01/09/2021,SA,9322,ECO,6
01/09/2021,SA,9322,PRI,95
01/09/2021,DI,9323,PRI,857
01/09/2021,DI,9323,SEM,21
01/09/2021,DI,9323,ECO,278
01/09/2021,DO,9323,SEM,24
01/09/2021,DO,9323,PRI,909
01/09/2021,DO,9323,ECO,460
01/09/2021,FR,9323,ECO,319
01/09/2021,FR,9323,PRI,745
01/09/2021,FR,9323,SEM,16
01/09/2021,MI,9323,ECO,457
01/09/2021,MI,9323,SEM,17
01/09/2021,MI,9323,PRI,1003
01/09/2021,MO,9323,PRI,422
01/09/2021,MO,9323,SEM,2
01/09/2021,MO,9323,ECO,263
01/09/2021,SA,9323,ECO,25
01/09/2021,SA,9323,PRI,159
01/09/2021,SA,9323,SEM,5
01/09/2021,DI,9325,PRI,510
01/09/2021,DI,9325,SEM,4
01/09/2021,DI,9325,ECO,236
01/09/2021,DO,9325,ECO,280
01/09/2021,DO,9325,PRI,559
01/09/2021,DO,9325,SEM,14
01/09/2021,FR,9325,ECO,218
01/09/2021,FR,9325,PRI,436
01/09/2021,FR,9325,SEM,7
01/09/2021,MI,9325,ECO,301
01/09/2021,MI,9325,PRI,544
01/09/2021,MI,9325,SEM,16
01/09/2021,MO,9325,ECO,205
01/09/2021,MO,9325,PRI,258
01/09/2021,MO,9325,SEM,8
01/09/2021,SA,9325,SEM,17
01/09/2021,SA,9325,ECO,20
01/09/2021,SA,9325,PRI,86
01/09/2021,DI,9326,SEM,13
01/09/2021,DI,9326,PRI,664
01/09/2021,DI,9326,ECO,378
01/09/2021,DO,9326,SEM,9
01/09/2021,DO,9326,PRI,645
01/09/2021,DO,9326,ECO,516
01/09/2021,FR,9326,ECO,339
01/09/2021,FR,9326,SEM,7
01/09/2021,FR,9326,PRI,589
01/09/2021,MI,9326,ECO,532
01/09/2021,MI,9326,SEM,12
01/09/2021,MI,9326,PRI,855
01/09/2021,MO,9326,SEM,2
01/09/2021,MO,9326,ECO,305
01/09/2021,MO,9326,PRI,316
01/09/2021,SA,9326,ECO,22
01/09/2021,SA,9326,PRI,144
01/09/2021,SA,9326,SEM,3
01/09/2021,DI,9327,PRI,457
01/09/2021,DI,9327,SEM,2
01/09/2021,DI,9327,ECO,216
01/09/2021,DO,9327,ECO,282
01/09/2021,DO,9327,PRI,457
01/09/2021,DO,9327,SEM,5
01/09/2021,FR,9327,ECO,177
01/09/2021,FR,9327,SEM,5
01/09/2021,FR,9327,PRI,359
01/09/2021,MI,9327,PRI,541
01/09/2021,MI,9327,ECO,293
01/09/2021,MI,9327,SEM,3
01/09/2021,MO,9327,ECO,169
01/09/2021,MO,9327,PRI,244
01/09/2021,SA,9327,SEM,6
01/09/2021,SA,9327,ECO,4
01/09/2021,SA,9327,PRI,84
01/09/2021,DI,9400,SEM,20
01/09/2021,DI,9400,ECO,720
01/09/2021,DI,9400,PRI,1814
01/09/2021,DO,9400,PRI,1958
01/09/2021,DO,9400,SEM,25
01/09/2021,DO,9400,ECO,1013
01/09/2021,FR,9400,PRI,1520
01/09/2021,FR,9400,ECO,697
01/09/2021,FR,9400,SEM,28
01/09/2021,MI,9400,SEM,31
01/09/2021,MI,9400,PRI,2229
01/09/2021,MI,9400,ECO,998
01/09/2021,MO,9400,ECO,613
01/09/2021,MO,9400,PRI,850
01/09/2021,MO,9400,SEM,12
01/09/2021,SA,9400,SEM,8
01/09/2021,SA,9400,PRI,432
01/09/2021,SA,9400,ECO,37
01/09/2021,FR,9401,PRI,1
01/09/2021,FR,9401,ECO,1
01/09/2021,FR,9401,SEM,1
01/09/2021,MI,9401,ECO,1
01/09/2021,MI,9401,PRI,1
01/09/2021,DI,9402,ECO,326
01/09/2021,DI,9402,PRI,828
01/09/2021,DI,9402,SEM,21
01/09/2021,DO,9402,PRI,778
01/09/2021,DO,9402,SEM,14
01/09/2021,DO,9402,ECO,535
01/09/2021,FR,9402,ECO,330
01/09/2021,FR,9402,PRI,645
01/09/2021,FR,9402,SEM,32
01/09/2021,MI,9402,SEM,22
01/09/2021,MI,9402,PRI,898
01/09/2021,MI,9402,ECO,510
01/09/2021,MO,9402,ECO,318
01/09/2021,MO,9402,PRI,386
01/09/2021,SA,9402,ECO,32
01/09/2021,SA,9402,PRI,163
01/09/2021,SA,9402,SEM,3
01/09/2021,DI,9403,SEM,30
01/09/2021,DI,9403,PRI,1987
01/09/2021,DI,9403,ECO,861
01/09/2021,DO,9403,SEM,30
01/09/2021,DO,9403,ECO,1181
01/09/2021,DO,9403,PRI,2293
01/09/2021,FR,9403,SEM,30
01/09/2021,FR,9403,ECO,801
01/09/2021,FR,9403,PRI,1753
01/09/2021,MI,9403,PRI,2539
01/09/2021,MI,9403,SEM,34
01/09/2021,MI,9403,ECO,1212
01/09/2021,MO,9403,ECO,759
01/09/2021,MO,9403,SEM,3
01/09/2021,MO,9403,PRI,959
01/09/2021,SA,9403,PRI,458
01/09/2021,SA,9403,SEM,23
01/09/2021,SA,9403,ECO,55
01/09/2021,DI,9404,PRI,1303
01/09/2021,DI,9404,SEM,29
01/09/2021,DI,9404,ECO,581
01/09/2021,DO,9404,PRI,1408
01/09/2021,DO,9404,SEM,5
01/09/2021,DO,9404,ECO,867
01/09/2021,FR,9404,PRI,1058
01/09/2021,FR,9404,SEM,11
01/09/2021,FR,9404,ECO,592
01/09/2021,MI,9404,PRI,1505
01/09/2021,MI,9404,ECO,1002
01/09/2021,MI,9404,SEM,15
01/09/2021,MO,9404,SEM,1
01/09/2021,MO,9404,ECO,489
01/09/2021,MO,9404,PRI,521
01/09/2021,SA,9404,SEM,25
01/09/2021,SA,9404,PRI,371
01/09/2021,SA,9404,ECO,45
01/09/2021,DI,9405,ECO,47
01/09/2021,DI,9405,PRI,65
01/09/2021,DO,9405,ECO,55
01/09/2021,DO,9405,SEM,1
01/09/2021,DO,9405,PRI,78
01/09/2021,FR,9405,PRI,57
01/09/2021,FR,9405,SEM,2
01/09/2021,FR,9405,ECO,50
01/09/2021,MI,9405,SEM,1
01/09/2021,MI,9405,PRI,94
01/09/2021,MI,9405,ECO,54
01/09/2021,MO,9405,PRI,47
01/09/2021,MO,9405,SEM,1
01/09/2021,MO,9405,ECO,52
01/09/2021,SA,9405,PRI,10
01/09/2021,SA,9405,ECO,2
01/09/2021,SA,9405,SEM,1
01/09/2021,DI,9410,ECO,415
01/09/2021,DI,9410,PRI,1108
01/09/2021,DI,9410,SEM,10
01/09/2021,DO,9410,PRI,1052
01/09/2021,DO,9410,SEM,18
01/09/2021,DO,9410,ECO,548
01/09/2021,FR,9410,PRI,877
01/09/2021,FR,9410,ECO,413
01/09/2021,FR,9410,SEM,14
01/09/2021,MI,9410,PRI,1248
01/09/2021,MI,9410,ECO,557
01/09/2021,MI,9410,SEM,17
01/09/2021,MO,9410,PRI,641
01/09/2021,MO,9410,ECO,355
01/09/2021,MO,9410,SEM,4
01/09/2021,SA,9410,PRI,163
01/09/2021,SA,9410,ECO,32
01/09/2021,SA,9410,SEM,10
01/09/2021,DI,9411,PRI,119
01/09/2021,DI,9411,ECO,63
01/09/2021,DO,9411,SEM,1
01/09/2021,DO,9411,PRI,131
01/09/2021,DO,9411,ECO,99
01/09/2021,FR,9411,ECO,77
01/09/2021,FR,9411,PRI,92
01/09/2021,FR,9411,SEM,1
01/09/2021,MI,9411,ECO,87
01/09/2021,MI,9411,PRI,133
01/09/2021,MI,9411,SEM,1
01/09/2021,MO,9411,PRI,55
01/09/2021,MO,9411,ECO,49
01/09/2021,SA,9411,ECO,4
01/09/2021,SA,9411,PRI,27
01/09/2021,SA,9411,SEM,7
01/09/2021,DI,9413,ECO,174
01/09/2021,DI,9413,PRI,266
01/09/2021,DI,9413,SEM,8
01/09/2021,DO,9413,ECO,214
01/09/2021,DO,9413,PRI,328
01/09/2021,FR,9413,PRI,245
01/09/2021,FR,9413,ECO,154
01/09/2021,FR,9413,SEM,3
01/09/2021,MI,9413,ECO,208
01/09/2021,MI,9413,SEM,17
01/09/2021,MI,9413,PRI,349
01/09/2021,MO,9413,PRI,161
01/09/2021,MO,9413,SEM,1
01/09/2021,MO,9413,ECO,139
01/09/2021,SA,9413,PRI,38
01/09/2021,SA,9413,SEM,4
01/09/2021,SA,9413,ECO,10
01/09/2021,DI,9422,SEM,3
01/09/2021,DI,9422,PRI,619
01/09/2021,DI,9422,ECO,270
01/09/2021,DO,9422,SEM,11
01/09/2021,DO,9422,ECO,361
01/09/2021,DO,9422,PRI,660
01/09/2021,FR,9422,ECO,239
01/09/2021,FR,9422,PRI,483
01/09/2021,FR,9422,SEM,6
01/09/2021,MI,9422,ECO,391
01/09/2021,MI,9422,SEM,10
01/09/2021,MI,9422,PRI,718
01/09/2021,MO,9422,SEM,1
01/09/2021,MO,9422,PRI,292
01/09/2021,MO,9422,ECO,256
01/09/2021,SA,9422,ECO,13
01/09/2021,SA,9422,PRI,153
01/09/2021,SA,9422,SEM,7
01/09/2021,DI,9423,SEM,8
01/09/2021,DI,9423,PRI,299
01/09/2021,DI,9423,ECO,1387
01/09/2021,DO,9423,ECO,1124
01/09/2021,DO,9423,PRI,298
01/09/2021,DO,9423,SEM,15
01/09/2021,FR,9423,ECO,534
01/09/2021,FR,9423,SEM,16
01/09/2021,FR,9423,PRI,235
01/09/2021,MI,9423,SEM,9
01/09/2021,MI,9423,ECO,1785
01/09/2021,MI,9423,PRI,356
01/09/2021,MO,9423,ECO,1428
01/09/2021,MO,9423,PRI,242
01/09/2021,MO,9423,SEM,5
01/09/2021,SA,9423,SEM,2
01/09/2021,SA,9423,PRI,38
01/09/2021,SA,9423,ECO,7
01/09/2021,DI,9424,PRI,877
01/09/2021,DI,9424,SEM,8
01/09/2021,DI,9424,ECO,305
01/09/2021,DO,9424,ECO,403
01/09/2021,DO,9424,PRI,834
01/09/2021,DO,9424,SEM,13
01/09/2021,FR,9424,PRI,622
01/09/2021,FR,9424,ECO,324
01/09/2021,FR,9424,SEM,7
01/09/2021,MI,9424,SEM,22
01/09/2021,MI,9424,PRI,939
01/09/2021,MI,9424,ECO,471
01/09/2021,MO,9424,ECO,338
01/09/2021,MO,9424,PRI,447
01/09/2021,MO,9424,SEM,2
01/09/2021,SA,9424,PRI,190
01/09/2021,SA,9424,SEM,14
01/09/2021,SA,9424,ECO,19
01/09/2021,DI,9425,PRI,709
01/09/2021,DI,9425,SEM,4
01/09/2021,DI,9425,ECO,270
01/09/2021,DO,9425,ECO,356
01/09/2021,DO,9425,PRI,666
01/09/2021,DO,9425,SEM,7
01/09/2021,FR,9425,ECO,281
01/09/2021,FR,9425,PRI,506
01/09/2021,FR,9425,SEM,4
01/09/2021,MI,9425,ECO,395
01/09/2021,MI,9425,PRI,746
01/09/2021,MI,9425,SEM,5
01/09/2021,MO,9425,PRI,323
01/09/2021,MO,9425,ECO,246
01/09/2021,MO,9425,SEM,1
01/09/2021,SA,9425,PRI,137
01/09/2021,SA,9425,SEM,7
01/09/2021,SA,9425,ECO,28
01/09/2021,DI,9426,PRI,160
01/09/2021,DI,9426,ECO,79
01/09/2021,DO,9426,SEM,1
01/09/2021,DO,9426,PRI,186
01/09/2021,DO,9426,ECO,126
01/09/2021,FR,9426,ECO,71
01/09/2021,FR,9426,PRI,106
01/09/2021,MI,9426,PRI,190
01/09/2021,MI,9426,ECO,131
01/09/2021,MO,9426,ECO,63
01/09/2021,MO,9426,PRI,75
01/09/2021,SA,9426,SEM,2
01/09/2021,SA,9426,ECO,4
01/09/2021,SA,9426,PRI,42
01/09/2021,DI,9427,PRI,429
01/09/2021,DI,9427,SEM,15
01/09/2021,DI,9427,ECO,178
01/09/2021,DO,9427,PRI,424
01/09/2021,DO,9427,ECO,217
01/09/2021,DO,9427,SEM,7
01/09/2021,FR,9427,ECO,195
01/09/2021,FR,9427,SEM,3
01/09/2021,FR,9427,PRI,321
01/09/2021,MI,9427,PRI,415
01/09/2021,MI,9427,SEM,5
01/09/2021,MI,9427,ECO,256
01/09/2021,MO,9427,SEM,4
01/09/2021,MO,9427,PRI,178
01/09/2021,MO,9427,ECO,158
01/09/2021,SA,9427,ECO,15
01/09/2021,SA,9427,PRI,78
01/09/2021,SA,9427,SEM,6
01/09/2021,DI,9428,ECO,198
01/09/2021,DI,9428,PRI,430
01/09/2021,DI,9428,SEM,8
01/09/2021,DO,9428,ECO,256
01/09/2021,DO,9428,PRI,412
01/09/2021,DO,9428,SEM,8
01/09/2021,FR,9428,ECO,216
01/09/2021,FR,9428,SEM,13
01/09/2021,FR,9428,PRI,294
01/09/2021,MI,9428,PRI,445
01/09/2021,MI,9428,ECO,309
01/09/2021,MI,9428,SEM,10
01/09/2021,MO,9428,ECO,170
01/09/2021,MO,9428,SEM,1
01/09/2021,MO,9428,PRI,187
01/09/2021,SA,9428,PRI,71
01/09/2021,SA,9428,ECO,16
01/09/2021,SA,9428,SEM,9
01/09/2021,SO,9428,PRI,2
01/09/2021,DI,9430,PRI,1388
01/09/2021,DI,9430,ECO,875
01/09/2021,DI,9430,SEM,22
01/09/2021,DO,9430,ECO,925
01/09/2021,DO,9430,SEM,23
01/09/2021,DO,9430,PRI,1382
01/09/2021,FR,9430,ECO,728
01/09/2021,FR,9430,PRI,1125
01/09/2021,FR,9430,SEM,30
01/09/2021,MI,9430,PRI,1612
01/09/2021,MI,9430,ECO,1112
01/09/2021,MI,9430,SEM,27
01/09/2021,MO,9430,SEM,13
01/09/2021,MO,9430,PRI,684
01/09/2021,MO,9430,ECO,697
01/09/2021,SA,9430,PRI,346
01/09/2021,SA,9430,SEM,34
01/09/2021,SA,9430,ECO,26
01/09/2021,SO,9430,PRI,1
01/09/2021,SO,9430,ECO,4
01/09/2021,DI,9434,ECO,432
01/09/2021,DI,9434,PRI,957
01/09/2021,DI,9434,SEM,6
01/09/2021,DO,9434,ECO,500
01/09/2021,DO,9434,SEM,28
01/09/2021,DO,9434,PRI,1070
01/09/2021,FR,9434,SEM,15
01/09/2021,FR,9434,PRI,828
01/09/2021,FR,9434,ECO,381
01/09/2021,MI,9434,PRI,1114
01/09/2021,MI,9434,SEM,19
01/09/2021,MI,9434,ECO,595
01/09/2021,MO,9434,SEM,1
01/09/2021,MO,9434,ECO,310
01/09/2021,MO,9434,PRI,493
01/09/2021,SA,9434,SEM,16
01/09/2021,SA,9434,PRI,258
01/09/2021,SA,9434,ECO,27
01/09/2021,SO,9434,PRI,5
01/09/2021,SO,9434,ECO,4
01/09/2021,DI,9435,PRI,1368
01/09/2021,DI,9435,ECO,423
01/09/2021,DI,9435,SEM,25
01/09/2021,DO,9435,SEM,32
01/09/2021,DO,9435,ECO,599
01/09/2021,DO,9435,PRI,1435
01/09/2021,FR,9435,PRI,1223
01/09/2021,FR,9435,ECO,440
01/09/2021,FR,9435,SEM,32
01/09/2021,MI,9435,ECO,605
01/09/2021,MI,9435,PRI,1679
01/09/2021,MI,9435,SEM,31
01/09/2021,MO,9435,SEM,16
01/09/2021,MO,9435,ECO,375
01/09/2021,MO,9435,PRI,758
01/09/2021,SA,9435,PRI,226
01/09/2021,SA,9435,SEM,20
01/09/2021,SA,9435,ECO,25
01/09/2021,SO,9435,PRI,6
01/09/2021,SO,9435,ECO,2
01/09/2021,DI,9436,SEM,19
01/09/2021,DI,9436,PRI,966
01/09/2021,DI,9436,ECO,440
01/09/2021,DO,9436,PRI,967
01/09/2021,DO,9436,SEM,9
01/09/2021,DO,9436,ECO,506
01/09/2021,FR,9436,PRI,738
01/09/2021,FR,9436,SEM,12
01/09/2021,FR,9436,ECO,397
01/09/2021,MI,9436,ECO,568
01/09/2021,MI,9436,PRI,1111
01/09/2021,MI,9436,SEM,17
01/09/2021,MO,9436,ECO,326
01/09/2021,MO,9436,SEM,3
01/09/2021,MO,9436,PRI,409
01/09/2021,SA,9436,SEM,4
01/09/2021,SA,9436,PRI,235
01/09/2021,SA,9436,ECO,23
01/09/2021,DI,9437,ECO,220
01/09/2021,DI,9437,PRI,417
01/09/2021,DI,9437,SEM,3
01/09/2021,DO,9437,PRI,469
01/09/2021,DO,9437,SEM,2
01/09/2021,DO,9437,ECO,304
01/09/2021,FR,9437,ECO,220
01/09/2021,FR,9437,SEM,2
01/09/2021,FR,9437,PRI,326
01/09/2021,MI,9437,SEM,1
01/09/2021,MI,9437,PRI,496
01/09/2021,MI,9437,ECO,286
01/09/2021,MO,9437,PRI,174
01/09/2021,MO,9437,ECO,168
01/09/2021,SA,9437,ECO,18
01/09/2021,SA,9437,PRI,95
01/09/2021,SA,9437,SEM,5
01/09/2021,DI,9442,ECO,381
01/09/2021,DI,9442,PRI,768
01/09/2021,DI,9442,SEM,9
01/09/2021,DO,9442,SEM,12
01/09/2021,DO,9442,ECO,431
01/09/2021,DO,9442,PRI,909
01/09/2021,FR,9442,ECO,340
01/09/2021,FR,9442,PRI,711
01/09/2021,FR,9442,SEM,10
01/09/2021,MI,9442,ECO,519
01/09/2021,MI,9442,PRI,1012
01/09/2021,MI,9442,SEM,12
01/09/2021,MO,9442,SEM,1
01/09/2021,MO,9442,PRI,559
01/09/2021,MO,9442,ECO,316
01/09/2021,SA,9442,ECO,24
01/09/2021,SA,9442,PRI,148
01/09/2021,SA,9442,SEM,7
01/09/2021,DI,9443,PRI,2048
01/09/2021,DI,9443,SEM,41
01/09/2021,DI,9443,ECO,947
01/09/2021,DO,9443,SEM,52
01/09/2021,DO,9443,ECO,1072
01/09/2021,DO,9443,PRI,2136
01/09/2021,FR,9443,SEM,18
01/09/2021,FR,9443,PRI,1728
01/09/2021,FR,9443,ECO,840
01/09/2021,MI,9443,SEM,51
01/09/2021,MI,9443,ECO,1167
01/09/2021,MI,9443,PRI,2368
01/09/2021,MO,9443,PRI,935
01/09/2021,MO,9443,SEM,9
01/09/2021,MO,9443,ECO,802
01/09/2021,SA,9443,SEM,68
01/09/2021,SA,9443,PRI,484
01/09/2021,SA,9443,ECO,43
01/09/2021,DI,9444,ECO,534
01/09/2021,DI,9444,PRI,1310
01/09/2021,DI,9444,SEM,27
01/09/2021,DO,9444,ECO,799
01/09/2021,DO,9444,SEM,26
01/09/2021,DO,9444,PRI,1414
01/09/2021,FR,9444,PRI,1106
01/09/2021,FR,9444,SEM,36
01/09/2021,FR,9444,ECO,565
01/09/2021,MI,9444,ECO,743
01/09/2021,MI,9444,PRI,1643
01/09/2021,MI,9444,SEM,30
01/09/2021,MO,9444,PRI,650
01/09/2021,MO,9444,SEM,8
01/09/2021,MO,9444,ECO,511
01/09/2021,SA,9444,PRI,330
01/09/2021,SA,9444,ECO,41
01/09/2021,SA,9444,SEM,19
01/09/2021,DI,9445,ECO,376
01/09/2021,DI,9445,PRI,971
01/09/2021,DI,9445,SEM,8
01/09/2021,DO,9445,ECO,483
01/09/2021,DO,9445,SEM,8
01/09/2021,DO,9445,PRI,1076
01/09/2021,FR,9445,PRI,817
01/09/2021,FR,9445,SEM,10
01/09/2021,FR,9445,ECO,338
01/09/2021,MI,9445,PRI,1150
01/09/2021,MI,9445,ECO,512
01/09/2021,MI,9445,SEM,14
01/09/2021,MO,9445,PRI,483
01/09/2021,MO,9445,ECO,313
01/09/2021,SA,9445,SEM,10
01/09/2021,SA,9445,PRI,220
01/09/2021,SA,9445,ECO,32
01/09/2021,DI,9450,PRI,2429
01/09/2021,DI,9450,ECO,1014
01/09/2021,DI,9450,SEM,48
01/09/2021,DO,9450,PRI,2572
01/09/2021,DO,9450,ECO,1223
01/09/2021,DO,9450,SEM,49
01/09/2021,FR,9450,SEM,36
01/09/2021,FR,9450,PRI,2131
01/09/2021,FR,9450,ECO,900
01/09/2021,MI,9450,PRI,2842
01/09/2021,MI,9450,ECO,1320
01/09/2021,MI,9450,SEM,61
01/09/2021,MO,9450,PRI,1231
01/09/2021,MO,9450,ECO,817
01/09/2021,MO,9450,SEM,16
01/09/2021,SA,9450,ECO,86
01/09/2021,SA,9450,PRI,456
01/09/2021,SA,9450,SEM,27
01/09/2021,DI,9451,PRI,360
01/09/2021,DI,9451,ECO,157
01/09/2021,DI,9451,SEM,3
01/09/2021,DO,9451,ECO,225
01/09/2021,DO,9451,PRI,435
01/09/2021,DO,9451,SEM,5
01/09/2021,FR,9451,PRI,321
01/09/2021,FR,9451,SEM,3
01/09/2021,FR,9451,ECO,147
01/09/2021,MI,9451,PRI,538
01/09/2021,MI,9451,SEM,3
01/09/2021,MI,9451,ECO,223
01/09/2021,MO,9451,PRI,223
01/09/2021,MO,9451,ECO,127
01/09/2021,SA,9451,SEM,14
01/09/2021,SA,9451,PRI,75
01/09/2021,SA,9451,ECO,14
01/09/2021,DI,9452,SEM,2
01/09/2021,DI,9452,PRI,155
01/09/2021,DI,9452,ECO,90
01/09/2021,DO,9452,PRI,178
01/09/2021,DO,9452,ECO,110
01/09/2021,FR,9452,SEM,2
01/09/2021,FR,9452,PRI,141
01/09/2021,FR,9452,ECO,74
01/09/2021,MI,9452,PRI,190
01/09/2021,MI,9452,ECO,125
01/09/2021,MI,9452,SEM,2
01/09/2021,MO,9452,ECO,66
01/09/2021,MO,9452,PRI,78
01/09/2021,SA,9452,SEM,2
01/09/2021,SA,9452,ECO,13
01/09/2021,SA,9452,PRI,38
01/09/2021,DI,9453,SEM,2
01/09/2021,DI,9453,ECO,107
01/09/2021,DI,9453,PRI,229
01/09/2021,DO,9453,ECO,157
01/09/2021,DO,9453,PRI,229
01/09/2021,FR,9453,ECO,99
01/09/2021,FR,9453,SEM,1
01/09/2021,FR,9453,PRI,158
01/09/2021,MI,9453,PRI,287
01/09/2021,MI,9453,ECO,143
01/09/2021,MO,9453,PRI,66
01/09/2021,MO,9453,ECO,68
01/09/2021,SA,9453,ECO,16
01/09/2021,SA,9453,SEM,5
01/09/2021,SA,9453,PRI,66
01/09/2021,DI,9462,SEM,8
01/09/2021,DI,9462,PRI,452
01/09/2021,DI,9462,ECO,188
01/09/2021,DO,9462,ECO,241
01/09/2021,DO,9462,SEM,4
01/09/2021,DO,9462,PRI,381
01/09/2021,FR,9462,ECO,190
01/09/2021,FR,9462,PRI,313
01/09/2021,FR,9462,SEM,6
01/09/2021,MI,9462,ECO,266
01/09/2021,MI,9462,PRI,478
01/09/2021,MI,9462,SEM,5
01/09/2021,MO,9462,PRI,172
01/09/2021,MO,9462,SEM,1
01/09/2021,MO,9462,ECO,162
01/09/2021,SA,9462,PRI,120
01/09/2021,SA,9462,ECO,14
01/09/2021,SA,9462,SEM,5
01/09/2021,DI,9463,ECO,509
01/09/2021,DI,9463,SEM,33
01/09/2021,DI,9463,PRI,1237
01/09/2021,DO,9463,ECO,637
01/09/2021,DO,9463,SEM,32
01/09/2021,DO,9463,PRI,1337
01/09/2021,FR,9463,PRI,1032
01/09/2021,FR,9463,SEM,12
01/09/2021,FR,9463,ECO,600
01/09/2021,MI,9463,SEM,25
01/09/2021,MI,9463,ECO,673
01/09/2021,MI,9463,PRI,1449
01/09/2021,MO,9463,SEM,3
01/09/2021,MO,9463,ECO,397
01/09/2021,MO,9463,PRI,643
01/09/2021,SA,9463,SEM,12
01/09/2021,SA,9463,PRI,216
01/09/2021,SA,9463,ECO,28
01/09/2021,DI,9464,ECO,331
01/09/2021,DI,9464,SEM,6
01/09/2021,DI,9464,PRI,567
01/09/2021,DO,9464,SEM,7
01/09/2021,DO,9464,PRI,660
01/09/2021,DO,9464,ECO,410
01/09/2021,FR,9464,PRI,502
01/09/2021,FR,9464,SEM,11
01/09/2021,FR,9464,ECO,273
01/09/2021,MI,9464,SEM,9
01/09/2021,MI,9464,PRI,696
01/09/2021,MI,9464,ECO,448
01/09/2021,MO,9464,ECO,261
01/09/2021,MO,9464,PRI,322
01/09/2021,MO,9464,SEM,1
01/09/2021,SA,9464,ECO,18
01/09/2021,SA,9464,PRI,110
01/09/2021,DI,9465,PRI,175
01/09/2021,DI,9465,ECO,95
01/09/2021,DI,9465,SEM,2
01/09/2021,DO,9465,PRI,177
01/09/2021,DO,9465,ECO,125
01/09/2021,DO,9465,SEM,3
01/09/2021,FR,9465,PRI,138
01/09/2021,FR,9465,ECO,91
01/09/2021,FR,9465,SEM,5
01/09/2021,MI,9465,ECO,128
01/09/2021,MI,9465,PRI,182
01/09/2021,MI,9465,SEM,2
01/09/2021,MO,9465,ECO,103
01/09/2021,MO,9465,PRI,78
01/09/2021,MO,9465,SEM,1
01/09/2021,SA,9465,ECO,8
01/09/2021,SA,9465,SEM,4
01/09/2021,SA,9465,PRI,25
01/09/2021,DI,9466,ECO,189
01/09/2021,DI,9466,PRI,477
01/09/2021,DI,9466,SEM,12
01/09/2021,DO,9466,ECO,230
01/09/2021,DO,9466,SEM,11
01/09/2021,DO,9466,PRI,476
01/09/2021,FR,9466,ECO,183
